Cancer type	NCBI gene id	FDR adjusted p-value	Cancer Sample Med	Normal Sample Med	log2 fold change	p-value	Gene symbol
PCPG	102466751	1.6628e-05	5.718	3.781	0.596742770643864	0.000102827976996805	MIR6859-1
PCPG	102465909	0.91083	1.266	1	0.340277404766254	0.928433592079625	MIR6859-2
PCPG	81399	0.31867	1	1	0	0.395598801949718	OR4F16
PCPG	400728	0.182	1	1.984	-0.988412025724788	0.280097956587421	FAM87B
PCPG	79854	0.21561	1	2.621	-1.39011735366633	0.315875504087193	LINC00115
PCPG	100130417	2.7696e-13	56.799	4.923	3.52825588526037	3.49695874755382e-12	LINC02593
PCPG	148398	7.6675e-19	34.423	2.095	4.03835068618277	1.37673589981447e-17	SAMD11
PCPG	26155	0.31289	59.2	58.079	0.027580562525054	0.395598801949718	NOC2L
PCPG	339451	0.00042939	10.541	4.675	1.17297346845673	0.00211428970745357	KLHL17
PCPG	84069	0.078479	1	1	0	0.157289044522675	PLEKHN1
PCPG	84808	0.018886	1	1	0	0.0554378853503185	PERM1
PCPG	57801	0.021235	14.218	2.361	2.59024859331249	0.060632048974775	HES4
PCPG	9636	6.34e-11	104.839	48.904	1.10015112046351	6.62619006479482e-10	ISG15
PCPG	375790	1e-20	29.483	5.375	2.45554667143359	2.02893081761006e-19	AGRN
PCPG	54991	0.064246	11.299	10.792	0.0662328414645901	0.136398549522869	C1orf159
PCPG	254099	0.15595	1	1	0	0.253129408805031	LINC01342
PCPG	406983	0.31867	1	1	0	0.395598801949718	MIR200A
PCPG	554210	0.16658	1	1	0	0.263333282155982	MIR429
PCPG	254173	0.12036	1	1	0	0.210831507692308	TTLL10
PCPG	8784	0.9861	1	1	0	0.989166231343284	TNFRSF18
PCPG	7293	1.0097e-18	9.66	1.276	2.92039485995827	1.80292926199262e-17	TNFRSF4
PCPG	51150	0.11894	177.437	225.663	-0.346863013175245	0.209133389030149	SDF4
PCPG	126792	0.02026	21.899	17.264	0.343098221897921	0.0587054730538922	B3GALT6
PCPG	388581	4.1295e-16	1.437	1	0.523060061795249	6.27398759811617e-15	C1QTNF12
PCPG	118424	0.095163	42.283	56.862	-0.427387103352935	0.17963477940316	UBE2J2
PCPG	6339	4.563e-05	7.292	3.595	1.02032279071247	0.000265309185941724	SCNN1D
PCPG	116983	4.2073e-06	79.676	24.609	1.69495918684286	2.81203379834254e-05	ACAP3
PCPG	102465434	0.046899	1	1	0	0.109225970881964	MIR6726
PCPG	126789	0.16165	10.113	17.657	-0.804029210578936	0.25824508088478	PUSL1
PCPG	54973	0.71176	87.078	97.646	-0.165252674119335	0.758176575862638	INTS11
PCPG	80772	0.097858	19.045	44.886	-1.23685324882254	0.183114795823666	CPTP
PCPG	83756	5.1278e-11	1	1	0	5.41482252045826e-10	TAS1R3
PCPG	1855	0.13407	53.797	87.366	-0.699546216193108	0.227138636323851	DVL1
PCPG	54587	0.055419	27.955	30.316	-0.116973066824964	0.123136775482094	MXRA8
PCPG	54998	0.18656	241.92	393.504	-0.7018482562475	0.284693736991485	AURKAIP1
PCPG	81669	0.22864	52.658	82.108	-0.640870066931861	0.32901314697792	CCNL2
PCPG	148413	0.0029636	18.143	35.305	-0.960459487179158	0.011856	MRPL20-AS1
PCPG	55052	0.098439	174.916	219.643	-0.328498259433263	0.183882	MRPL20
PCPG	441869	0.00021007	2.698	1.567	0.783885168475687	0.00109835627228525	ANKRD65
PCPG	643965	0.29616	1	1	0	0.395598801949718	TMEM88B
PCPG	64856	5.5926e-13	53.996	23.973	1.17144207674653	6.89932221797323e-12	VWA1
PCPG	219293	2.6229e-09	1	1	0	2.39588732420953e-08	ATAD3C
PCPG	83858	0.56585	7.298	10.793	-0.564522873068388	0.627835631986242	ATAD3B
PCPG	55210	1.591e-07	13.833	33.448	-1.27380587691105	1.25133669240146e-06	ATAD3A
PCPG	339453	0.0065711	4.937	2.234	1.14400545925778	0.0235974418552876	TMEM240
PCPG	29101	0.043606	189.436	271.696	-0.520282802426984	0.103670954685006	SSU72
PCPG	643988	0.18169	13.059	39.918	-1.61199501359424	0.279821104392107	FNDC10
PCPG	142678	0.53929	32.869	35.59	-0.11474436803236	0.604534501650547	MIB2
PCPG	8510	0.45769	1.352	2.702	-0.9989325230435	0.528519725569741	MMP23B
PCPG	984	0.027128	20.492	34.15	-0.736824781610251	0.0732546830357143	CDK11B
PCPG	728661	0.70663	11.574	15.495	-0.420915205703318	0.753956798412436	SLC35E2B
PCPG	728642	0.16931	1	1.396	-0.481298941547565	0.266198063520429	CDK11A
PCPG	9906	0.38165	7.737	14.303	-0.886471599594577	0.458320970343715	SLC35E2A
PCPG	65220	0.05621	21.447	131.891	-2.62049835788824	0.124176150633345	NADK
PCPG	2782	0.013261	292.439	247.643	0.239873881969612	0.0421201043649491	GNB1
PCPG	163688	0.00074448	1	1	0	0.00348829699346405	CALML6
PCPG	339456	0.057928	1	79.846	-6.31914823045488	0.126794493894166	TMEM52
PCPG	85452	0.32719	1	1.28	-0.356143810225275	0.404295129269071	CFAP74
PCPG	2563	1.6858e-11	14.574	2.264	2.68645103252514	1.85927890598291e-10	GABRD
PCPG	5590	6.2315e-05	19.997	17.49	0.193253290252359	0.00035486	PRKCZ
PCPG	100506504	0.002339	3.739	2.98	0.327340140508645	0.009667666880205	PRKCZ-AS1
PCPG	199990	0.59185	50.753	46.031	0.140887317526459	0.651455706568098	FAAP20
PCPG	6497	0.087532	28.06	24.731	0.182194432559005	0.169800500300661	SKI
PCPG	79906	0.25397	4.186	5.433	-0.376176735415615	0.3547552370643	MORN1
PCPG	11079	0.0016062	45.236	122.422	-1.43631957310414	0.00693345388046387	RER1
PCPG	5192	0.016584	10.195	27.564	-1.43492348719512	0.0503134645768025	PEX10
PCPG	9651	3.0495e-11	50.135	3.969	3.65897065487035	3.29203134411601e-10	PLCH2
PCPG	55229	0.39229	25.469	24.271	0.0695087647674437	0.468135958076449	PANK4
PCPG	388585	0.020076	1	1	0	0.0582857441127944	HES5
PCPG	8764	0.25969	40.936	74.232	-0.858671100800379	0.360444084325255	TNFRSF14
PCPG	100996583	0.00023232	1	1	0	0.00120637516094421	AL139246.3
PCPG	127281	0.80419	28.338	30.364	-0.0996239153085825	0.838815629681522	PRXL2B
PCPG	79258	0.091096	1	1	0	0.174454804747774	MMEL1
PCPG	100287898	5.6177e-11	1.618	1	0.694211607767891	5.90957615217391e-10	TTC34
PCPG	440556	0.0014175	1	1	0	0.00618789580514208	PRDM16-DT
PCPG	63976	0.075064	1	1	0	0.152283700241065	PRDM16
PCPG	27237	0.021017	1	1	0	0.0602228056254626	ARHGEF16
PCPG	1953	0.14853	3.288	2.605	0.335926926515812	0.244364358691033	MEGF6
PCPG	127262	0.00066152	142.546	88.465	0.688248866113724	0.00314048489455615	TPRG1L
PCPG	49856	0.12831	23.416	29.729	-0.344376284996255	0.220671121769251	WRAP73
PCPG	7161	2.3828e-06	1	1	0	1.6471956e-05	TP73
PCPG	148870	0.86901	1.819	2.099	-0.206556623640668	0.893332495618461	CCDC27
PCPG	388588	8.0634e-07	11.687	4.769	1.29314595626118	5.89185241223103e-06	SMIM1
PCPG	57470	0.030168	26.638	34.799	-0.385560080819541	0.0793062349585767	LRRC47
PCPG	9731	0.04478	9.55	17.587	-0.880936769833373	0.105676869056328	CEP104
PCPG	1677	0.3198	3.19	3.526	-0.14447605066795	0.396823437399833	DFFB
PCPG	339448	0.014996	16.78	28.47	-0.762699777302442	0.0464123082826991	C1orf174
PCPG	100133612	0.57313	1	1	0	0.634240711222915	LINC01134
PCPG	55966	0.00051927	1	1	0	0.00252576346733668	AJAP1
PCPG	100616421	0.009154	1	1	0	0.0310850568421053	MIR4689
PCPG	261734	0.44337	6.541	6.931	-0.0835523040142602	0.514685721482548	NPHP4
PCPG	8514	3.8999e-20	32.083	10.487	1.61320702347782	7.60952262096774e-19	KCNAB2
PCPG	26038	3.0995e-17	8.518	1	3.09051472988825	5.09182646310433e-16	CHD5
PCPG	6146	0.62961	140.145	139.151	0.010268997230576	0.685302320193443	RPL22
PCPG	388591	0.014712	5.394	4.336	0.314990764881732	0.0457400899309459	RNF207
PCPG	23463	0.41818	53.785	56.933	-0.0820612441045567	0.492653200243457	ICMT
PCPG	390992	0.038366	1	1	0	0.0945882430263661	HES3
PCPG	387509	1e-20	25.796	2.84	3.18318453981535	2.02893081761006e-19	GPR153
PCPG	11332	1e-20	227.176	22.101	3.36162687585835	2.02893081761006e-19	ACOT7
PCPG	54626	0.23174	1	1	0	0.332292337777778	HES2
PCPG	83715	0.77038	1	1.426	-0.511973981781801	0.809702176368375	ESPN
PCPG	8718	4.7367e-05	25.07	8.542	1.55331619307916	0.000274419530679437	TNFRSF25
PCPG	57449	9.7192e-08	42.885	15.027	1.51291610326056	7.8060097593361e-07	PLEKHG5
PCPG	79707	0.15877	7.794	12.182	-0.644315172914639	0.255782042107015	NOL9
PCPG	80835	0.63328	1	1	0	0.688329272237197	TAS1R1
PCPG	3104	0.039327	18.748	31.859	-0.764964283892765	0.0963732274971515	ZBTB48
PCPG	9903	0.17265	22.947	42.836	-0.900518214654713	0.270039347123465	KLHL21
PCPG	148479	0.64289	15.666	15.93	-0.024109403378674	0.6972867219545	PHF13
PCPG	90326	0.2632	26.14	34.622	-0.405429925764746	0.364062652565385	THAP3
PCPG	55735	0.13517	16.819	42.996	-1.35411051893379	0.228522187090576	DNAJC11
PCPG	23261	0.0016028	28.982	19.886	0.543404044089993	0.0069203204996654	CAMTA1
PCPG	9341	0.22206	155.407	139.782	0.152872894517546	0.322362900854957	VAMP3
PCPG	8863	1.5466e-11	18.249	3.071	2.57103699261729	1.71062797714286e-10	PER3
PCPG	10911	0.44749	1	2.615	-1.38681094647222	0.518939334970942	UTS2
PCPG	11315	0.035019	452.817	816.499	-0.850522996919588	0.0883623730934689	PARK7
PCPG	54206	0.30818	15.022	48.931	-1.70367186408217	0.395598801949718	ERRFI1
PCPG	102724539	0.068786	1	1	0	0.143194430630243	LINC01714
PCPG	50651	1e-20	13.129	4.434	1.56607635896454	2.02893081761006e-19	SLC45A1
PCPG	473	0.095518	34.634	52.983	-0.613340515226431	0.180159982461269	RERE
PCPG	2023	0.24879	440.834	653.298	-0.567505724820273	0.349284053093494	ENO1
PCPG	102465436	0.1667	1	1	0	0.263442619203135	MIR6728
PCPG	100505975	2.2662e-05	1	1	0	0.000137635918418575	ENO1-AS1
PCPG	765	0.31867	1	1	0	0.395598801949718	CA6
PCPG	6518	0.22375	1	2.642	-1.40163046658474	0.324164472384374	SLC2A5
PCPG	80045	0.072618	1	10.836	-3.43776039353993	0.148822945473796	GPR157
PCPG	106614088	0.095357	1.538	5.549	-1.8511722996893	0.179913255872892	MIR34AHG
PCPG	102724571	0.24948	1.365	3.569	-1.38661895024181	0.349948175954779	LNCTAM34A
PCPG	9563	0.0082144	8.559	59.412	-2.79524020238044	0.0284381910928278	H6PD
PCPG	80176	0.84618	7.55	8.53	-0.176069097105849	0.874414611072554	SPSB1
PCPG	100506022	4.6648e-10	1	1	0	4.56019539393939e-09	LINC02606
PCPG	84275	0.51761	4.336	6.187	-0.512875277259765	0.583951690855045	SLC25A33
PCPG	199953	6.0162e-20	25.654	12.782	1.00507019748213	1.15755036978131e-18	TMEM201
PCPG	5293	0.82811	3.025	3.423	-0.178326149960519	0.858997704180064	PIK3CD
PCPG	101929074	1.2889e-07	4.003	1.321	1.59945114914071	1.02287611316113e-06	PIK3CD-AS2
PCPG	22883	0.0005219	164.362	63.078	1.38166796805921	0.00253689010547464	CLSTN1
PCPG	56998	0.0022849	16.052	12.241	0.391031640772655	0.00947643548317977	CTNNBIP1
PCPG	84328	0.024333	19.85	27.564	-0.473646255181397	0.0674866811864164	LZIC
PCPG	64802	0.085683	6.013	16.537	-1.45954067330024	0.167303555734894	NMNAT1
PCPG	100847055	0.01221	1	1	0	0.0393697751124438	MIR5697
PCPG	116362	1.036e-05	28.521	22.695	0.32965007799929	6.57038532110092e-05	RBP7
PCPG	10277	0.14191	21.033	48.154	-1.19500100247044	0.236753142561627	UBE4B
PCPG	23095	0.76958	20.564	24.08	-0.227714474896737	0.809081010265602	KIF1B
PCPG	5226	0.84035	91.708	96.182	-0.0687193353053258	0.869318294051627	PGD
PCPG	378708	0.69944	2.134	2.948	-0.466176348270645	0.747645275016567	CENPS
PCPG	1325	8.0289e-05	1	1	0	0.000449934535031847	CORT
PCPG	1676	0.23061	17.922	23.901	-0.415339337269963	0.331183199287728	DFFA
PCPG	5195	0.17786	34.741	34.562	0.00745257742323097	0.275302531787285	PEX14
PCPG	54897	0.00074523	4.073	1	2.02609181434133	0.00349096608906099	CASZ1
PCPG	148345	0.0049967	1	1	0	0.0186246987868284	C1orf127
PCPG	23435	0.31187	40.228	47.475	-0.238967986542637	0.395598801949718	TARDBP
PCPG	10747	3.9615e-05	1.481	1.09	0.442243505624559	0.000232571410373066	MASP2
PCPG	6723	0.1651	115.69	144.58	-0.321603829292465	0.261763384388566	SRM
PCPG	5394	0.22024	23.596	30.508	-0.370645290591274	0.320634702166065	EXOSC10
PCPG	105376736	0.50249	1	1	0	0.570050195756652	EXOSC10-AS1
PCPG	2475	0.32982	13.589	20.37	-0.584006686679938	0.407012809690787	MTOR
PCPG	10218	0.0092103	3.881	1.773	1.13023589688676	0.0312378774837918	ANGPTL7
PCPG	29914	0.074261	7.211	15.737	-1.12588929389234	0.151102136865342	UBIAD1
PCPG	57540	1.7719e-12	1.944	1	0.959028218943694	2.10410407361963e-11	DISP3
PCPG	26232	1.555e-05	160.285	43.568	1.87929862703287	9.6562656400385e-05	FBXO2
PCPG	93611	0.010301	47.391	19.443	1.28536226378595	0.0342235077239959	FBXO44
PCPG	26270	0.12834	8.468	18.757	-1.14733592678418	0.220671121769251	FBXO6
PCPG	10459	0.00023696	39.095	35.399	0.143275502243393	0.00122767605995717	MAD2L2
PCPG	57085	0.075493	20.853	61.34	-1.55657321584725	0.152897615151198	AGTRAP
PCPG	4524	0.15254	9.135	7.144	0.354672648393628	0.249056452129903	MTHFR
PCPG	1185	0.040052	16.077	13.894	0.210536219439348	0.0975889365558912	CLCN6
PCPG	4878	0.0053222	1	1	0	0.0196596380152672	NPPA
PCPG	4879	0.0058346	1	1	0	0.0212963450122572	NPPB
PCPG	90231	0.048962	41.053	50.503	-0.298881437350991	0.11260794581749	KIAA2013
PCPG	5351	0.012436	90.391	82.765	0.127158330408987	0.0399852518272425	PLOD1
PCPG	9927	0.93973	63.479	67.01	-0.0780970058917204	0.952225624541933	MFN2
PCPG	60672	0.077909	19.985	26.794	-0.422992400336469	0.156497156911582	MIIP
PCPG	943	0.080908	1	1	0	0.160984297697368	TNFRSF8
PCPG	7133	0.24914	16.275	26.578	-0.707575002207294	0.349572587169264	TNFRSF1B
PCPG	100616438	0.36881	1	1.045	-0.0635029423061579	0.445277342814371	MIR4632
PCPG	55187	0.038599	10.573	8.535	0.308921729048954	0.0950295400661409	VPS13D
PCPG	677885	5.0488e-05	1.681	1.258	0.418187802356878	0.000291454138980018	SNORA59A
PCPG	9249	0.30667	34.943	49.356	-0.498222002808217	0.395598801949718	DHRS3
PCPG	102466722	0.00058208	1	1	0	0.00279502368643017	MIR6730
PCPG	126755	0.041818	1	48.788	-5.60845443797458	0.100637723237598	LRRC38
PCPG	10630	0.062074	1	4.373	-2.12862334841912	0.1329793187251	PDPN
PCPG	7799	0.20288	12.101	18.161	-0.58571737043275	0.302398373633143	PRDM2
PCPG	23254	0.070948	1.909	51.098	-4.74237781664405	0.146443475367882	KAZN
PCPG	200197	0.36264	1	1	0	0.439280295387696	TMEM51-AS1
PCPG	55092	0.3649	28.004	37.665	-0.427591617588748	0.441410186863321	TMEM51
PCPG	114827	0.28653	1	1	0	0.38786451360235	FHAD1
PCPG	79180	0.0076469	69.22	199.047	-1.52384828094118	0.0267800608648453	EFHD2
PCPG	11330	0.24159	1	1	0	0.342213740122915	CTRC
PCPG	63036	0.31186	1	1.404	-0.489542935642473	0.395598801949718	CELA2A
PCPG	51032	0.29136	1	2.061	-1.04334450487717	0.392946220735786	CELA2B
PCPG	842	0.20152	22.334	136.634	-2.61300296364529	0.301043537855985	CASP9
PCPG	23341	0.27758	7.894	9.53	-0.271719694904201	0.378956022005925	DNAJC16
PCPG	79814	0.022913	1	3.462	-1.79160572470455	0.0644346982420456	AGMAT
PCPG	84301	0.00072894	4.339	9.408	-1.11652547401962	0.00342359836972344	DDI2
PCPG	23207	0.052007	32.412	57.235	-0.820369599300106	0.117482268642782	PLEKHM2
PCPG	284723	0.076886	1.689	4.931	-1.54571092469973	0.154860083654146	SLC25A34
PCPG	110806303	0.31402	1	1	0	0.395598801949718	SLC25A34-AS1
PCPG	54751	0.40508	20.195	25.198	-0.319311083533897	0.480642952246674	FBLIM1
PCPG	440567	0.0019556	10.272	7.387	0.475656624808981	0.00827686934849147	UQCRHL
PCPG	729614	0.5513	4.678	5.422	-0.212933251485284	0.615052239769452	AL450998.2
PCPG	23013	0.91833	11.488	11.792	-0.0376807752720183	0.934552864353312	SPEN
PCPG	7709	0.0063045	19.81	29.636	-0.581121858590775	0.0227710210860235	ZBTB17
PCPG	27129	0.036493	7.627	54.98	-2.84971930198044	0.0911547951993806	HSPB7
PCPG	1187	0.0098982	1	1	0	0.0331641958109746	CLCNKA
PCPG	1188	0.37736	1	1.601	-0.67897330785417	0.45387312247561	CLCNKB
PCPG	348487	0.021087	9.654	5.83	0.727630943356744	0.0603697636444313	FAM131C
PCPG	1969	0.092893	8.624	28.264	-1.71253657113815	0.176734320424612	EPHA2
PCPG	128272	0.017022	1.125	25.51	-4.50306599238544	0.0512168244986787	ARHGEF19
PCPG	79363	0.21904	5.518	9.335	-0.758504565760291	0.31935358843025	CPLANE2
PCPG	54455	0.85713	10.847	10.959	-0.0148200738764835	0.883371933336883	FBXO42
PCPG	26099	0.0010252	41.574	87.548	-1.07439265915637	0.0046418178245614	SZRD1
PCPG	374955	0.31867	1	1	0	0.395598801949718	SPATA21
PCPG	55707	0.022859	47.237	82.962	-0.812533331479139	0.064320221543829	NECAP2
PCPG	107984921	0.014191	1.557	1.269	0.295076875237931	0.044482752388664	LINC01772
PCPG	26871	0.31867	1	1	0	0.395598801949718	RNU1-1
PCPG	100132147	0.032884	1	1	0	0.0843273322734499	LINC01783
PCPG	55672	0.11259	4.289	28.295	-2.72183391633457	0.2010788005167	NBPF1
PCPG	9696	0.55867	10.457	12.339	-0.238756460303646	0.621579382652181	CROCC
PCPG	112267871	0.46354	1.198	3.247	-1.4384794764973	0.534003506516693	BX284668.2
PCPG	4237	8.9045e-17	9.565	2.686	1.83230566380603	1.41623255546426e-15	MFAP2
PCPG	23400	0.0070592	43.816	25.825	0.762689436388753	0.0250206693279619	ATP13A2
PCPG	6390	0.00032114	118.093	272.423	-1.20592506060185	0.00162466958703607	SDHB
PCPG	11240	0.34431	1	1	0	0.421760405012024	PADI2
PCPG	29943	0.31867	1	1	0	0.395598801949718	PADI1
PCPG	51702	0.31867	1	1	0	0.395598801949718	PADI3
PCPG	23569	0.033051	1	1	0	0.0846210523809524	PADI4
PCPG	55920	0.20719	20.136	28.067	-0.479097745002618	0.307166792279412	RCC2
PCPG	55160	0.0024742	40.247	17.241	1.22303779414745	0.0101592310564277	ARHGEF10L
PCPG	81569	2.5924e-05	1	1	0	0.000156173340802988	ACTL8
PCPG	84966	2.6113e-13	49.608	6.832	2.86019291452611	3.30355050980392e-12	IGSF21
PCPG	127707	0.30083	1	1	0	0.395598801949718	KLHDC7A
PCPG	5081	0.035211	1	1	0	0.0886770199037336	PAX7
PCPG	8659	0.099512	13.532	43.37	-1.68032236095648	0.185135935409458	ALDH4A1
PCPG	126917	0.28107	5.676	12.56	-1.14588996971844	0.38250656823455	IFFO2
PCPG	23352	0.75133	17.294	20.536	-0.247883606612667	0.792995445771307	UBR4
PCPG	101927895	0.15543	1.21	2.063	-0.769736773724528	0.252576950973808	EMC1-AS1
PCPG	23065	0.35982	21.762	21.4	0.0242003545155644	0.436629422606733	EMC1
PCPG	51154	0.031855	28.282	64.321	-1.18540569041078	0.0825441413654619	MRTO4
PCPG	22977	0.11497	1	9.912	-3.30917618747851	0.203992970941425	AKR7A3
PCPG	8574	0.056826	39.052	111.564	-1.51440322537316	0.125130341940621	AKR7A2
PCPG	54896	0.025883	23.884	73.884	-1.62921750056035	0.070641758037225	PQLC2
PCPG	832	0.091115	234.329	318.857	-0.444374043869158	0.174454804747774	CAPZB
PCPG	440574	2.5988e-05	7.742	4.674	0.728048573509486	0.000156412850746269	MICOS10
PCPG	100532736	0.045031	37.057	31.76	0.222535178266096	0.106151584997565	NBL1
PCPG	3362	1.9316e-05	1	1	0	0.000118354066476733	HTR6
PCPG	255104	0.03107	4.88	28.114	-2.52633567899664	0.0810499892183288	TMCO4
PCPG	54546	0.31867	1	1	0	0.395598801949718	RNF186
PCPG	23252	0.35476	4.414	6.162	-0.481312052759737	0.431707189739721	OTUD3
PCPG	5320	0.30963	1	4.949	-2.30713704220492	0.395598801949718	PLA2G2A
PCPG	5322	0.025528	1.579	2.06	-0.383633166210344	0.0698501509754029	PLA2G5
PCPG	26279	0.020387	1	1	0	0.0589851677130045	PLA2G2D
PCPG	391013	0.084691	1	1	0	0.166074127038801	PLA2G2C
PCPG	127733	9.1787e-09	2.071	1.764	0.231476992662991	7.99203406207827e-08	UBXN10
PCPG	127731	2.3371e-06	1	1	0	1.61791515021459e-05	VWA5B1
PCPG	55450	1e-20	251.029	96.391	1.38088368659445	2.02893081761006e-19	CAMK2N1
PCPG	79594	0.24743	37.258	46.529	-0.320579948212058	0.348019811073972	MUL1
PCPG	163933	0.089513	11.094	35.574	-1.68104357198561	0.172262241797574	FAM43B
PCPG	978	0.072825	9.67	9.218	0.0690621220275548	0.149069447969543	CDA
PCPG	65018	0.12364	26.03	78.732	-1.59677481519893	0.215114991910839	PINK1
PCPG	100861548	0.17322	1.338	2.354	-0.815036204396983	0.270456265225458	PINK1-AS
PCPG	1650	0.12212	188.07	292.461	-0.636974516924733	0.213046842721947	DDOST
PCPG	57576	0.21221	1.337	8.065	-2.59267506794965	0.312336458064026	KIF17
PCPG	400745	0.00018648	1	1	0	0.000983784922322158	SH2D5
PCPG	50809	0.25679	49.249	70.184	-0.511047742698015	0.357474296397498	HP1BP3
PCPG	8672	0.086071	52.473	30.995	0.759539770491243	0.167896331318017	EIF4G3
PCPG	100302155	0.31867	1	1	0	0.395598801949718	MIR1256
PCPG	1889	0.050467	258.068	365.737	-0.503055324407728	0.115073460713865	ECE1
PCPG	84224	0.3191	3.657	3.119	0.229577073967216	0.396056402693171	NBPF3
PCPG	249	0.10566	4.961	235.565	-5.56935043352302	0.192884557200792	ALPL
PCPG	5909	0.071478	20.946	271.017	-3.6936366820685	0.147183847659574	RAP1GAP
PCPG	84196	0.087092	28.297	97.884	-1.79042394883724	0.169245008734063	USP48
PCPG	401944	0.92808	1	1	0	0.942245815892998	LDLRAD2
PCPG	3339	0.91106	36.776	62.929	-0.774960446066514	0.928607004317153	HSPG2
PCPG	29092	0.3853	1.116	1.724	-0.627422747259911	0.461844612335893	LINC00339
PCPG	998	0.058289	39.034	62.369	-0.676097817309942	0.127269248054146	CDC42
PCPG	54361	0.026504	2.357	24.183	-3.35896956420531	0.0718906143497758	WNT4
PCPG	100616433	0.31867	1	1	0	0.395598801949718	MIR4418
PCPG	9923	0.17249	9.639	24.136	-1.32423121495413	0.269904320129345	ZBTB40
PCPG	2046	1e-20	17.053	1	4.09195365844164	2.02893081761006e-19	EPHA8
PCPG	712	0.097376	131.85	433.602	-1.71747383997139	0.182563167457627	C1QA
PCPG	714	0.083453	127.072	328.136	-1.36864771040155	0.16452402892057	C1QC
PCPG	713	0.08704	144.374	386.213	-1.41958577268284	0.169219188429088	C1QB
PCPG	2048	1.3374e-07	1	1	0	1.06006201474201e-06	EPHB2
PCPG	729059	0.16138	1	1	0	0.25812263670907	TEX46
PCPG	23028	0.068391	41.727	63.3	-0.601224299174636	0.142602197134547	KDM1A
PCPG	100422866	0.31867	1	1	0	0.395598801949718	MIR3115
PCPG	7798	0.10918	5.676	22.303	-1.97429128711528	0.197116694338215	LUZP1
PCPG	3352	0.079986	1	1	0	0.159559828506647	HTR1D
PCPG	10236	0.32473	35.232	38.367	-0.12297958784188	0.401833133870349	HNRNPR
PCPG	80818	0.28778	6.234	10.076	-0.692692967108873	0.389107518860017	ZNF436
PCPG	148898	0.309	2.07	3.829	-0.887336892463473	0.395598801949718	ZNF436-AS1
PCPG	6920	0.080021	3.914	107.799	-4.78355622876747	0.159584297135792	TCEA3
PCPG	55616	0.09234	3.994	54.524	-3.77098516739753	0.176074577874101	ASAP3
PCPG	1870	0.028848	1	1	0	0.0766376458962394	E2F2
PCPG	3399	0.093077	109.689	106.374	0.0442732849483225	0.176987613359528	ID3
PCPG	6135	0.0091182	1144.449	2348.985	-1.0373843270999	0.0310172162361624	RPL11
PCPG	100506963	0.030254	1.255	2.629	-1.06682677777991	0.0794675565205591	ELOA-AS1
PCPG	6924	0.44153	17.718	18.883	-0.0918722259797072	0.512826563456346	ELOA
PCPG	57095	0.87318	80.362	81.712	-0.0240344947386437	0.896956053916366	PITHD1
PCPG	11313	0.25834	67.724	89.225	-0.397780810256637	0.359174618589283	LYPLA2
PCPG	2582	0.081534	16.293	28.661	-0.814836677903744	0.16190423387014	GALE
PCPG	3155	0.040689	57.633	134.841	-1.22629220757165	0.0987182684546936	HMGCL
PCPG	2517	0.053451	48.985	66.498	-0.44097091035997	0.119957385114769	FUCA1
PCPG	55629	0.00031968	41.802	86.645	-1.05154452944231	0.00161770616470588	PNRC2
PCPG	10772	0.030911	33.262	59.976	-0.850510388683358	0.0807440372469636	SRSF10
PCPG	127294	0.031048	1	1	0	0.0810253590400431	MYOM3
PCPG	58985	0.076673	1	1	0	0.154527549770929	IL22RA1
PCPG	163702	3.5184e-06	5.424	2.955	0.876199048071449	2.37289722648084e-05	IFNLR1
PCPG	90529	0.94224	7.486	7.239	0.0484046319630543	0.954019848302558	STPG1
PCPG	57185	0.61307	13.657	17.061	-0.321061605006758	0.670927021709634	NIPAL3
PCPG	100750325	0.016008	1	1	0	0.0489882763636364	RCAN3AS
PCPG	11123	1e-20	7.981	1	2.99656952397319	2.02893081761006e-19	RCAN3
PCPG	400746	0.28779	1	1	0	0.389107518860017	NCMAP
PCPG	10250	0.21612	31.75	42.622	-0.424841700024727	0.316335353901996	SRRM1
PCPG	25932	0.21322	67.489	66.527	0.0207123995316786	0.313480167097068	CLIC4
PCPG	864	0.96897	1.545	2.435	-0.656314934177968	0.975674104978411	RUNX3
PCPG	102465437	0.31867	1	1	0	0.395598801949718	MIR6731
PCPG	25949	0.0044921	71.911	108.579	-0.594460724796374	0.0170088199530516	SYF2
PCPG	57035	0.15804	36.248	64.513	-0.831688511017582	0.255206705028772	RSRP1
PCPG	6007	0.18777	1	1	0	0.285976561491856	RHD
PCPG	23585	3.6693e-06	73.556	193.742	-1.39722180705897	2.46693194859326e-05	TMEM50A
PCPG	6006	1.08e-09	1.236	1	0.305678743242287	1.01923354461238e-08	RHCE
PCPG	55219	0.38922	33.841	41.702	-0.301344375357285	0.465225254708243	MACO1
PCPG	26119	0.012413	6.557	39.704	-2.59817655977309	0.0399378371010638	LDLRAP1
PCPG	57134	0.044048	17.848	27.277	-0.611922562796378	0.10438211165524	MAN1C1
PCPG	57190	0.40598	30.899	44.587	-0.529062984141647	0.48153372633127	SELENON
PCPG	56181	0.0069221	59.613	183.281	-1.62035835197937	0.0246203909592062	MTFR1L
PCPG	79000	0.098692	1	1.838	-0.878136766626948	0.184141348756507	AUNIP
PCPG	164091	0.040462	9.332	71.526	-2.9382095504731	0.0982982605421687	PAQR7
